PLAYER_NAME,PLAYER_ID,TEAM_NAME_x,LOCATION,MIN_x,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB_x,REB,AST,TOV,STL_x,BLK_x,BLKA,PF,PFD,PTS,PLUS_MINUS,Efficiency,Season Type,GP_x,W_x,L_x,Logo_URL,DISPLAY_FIRST_LAST_x,TEAM_ID,TEAM_ABBREVIATION,HEADSHOT_URL,DISPLAY_FIRST_LAST_y,POSITION,TEAM_NAME_y,GP_y,W_y,L_y,W_PCT,MIN_y,DEF_RATING,DREB_y,DREB_PCT,STL_y,BLK_y,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,Conference
Herbert Jones,1630529,New Orleans Pelicans,AWAY,34.58,4.0,9.5,0.43,3.0,7.5,0.41,2.0,2.0,1.0,1.0,3.5,4.5,2.5,2.5,0.5,0.0,0.5,3.0,2.0,13.0,-9.5,12.5,Playoffs,82,49,33,https://loodibee.com/wp-content/uploads/nba-new-orleans-pelicans-logo.png,Herbert Jones,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630529.png,Herbert Jones,Forward,New Orleans Pelicans,4,0,4,0.0,192.0,109.6,133,0.797,35,18,79.0,34.0,71.0,176.0,15,15,2,15,15,4,15,1,11,14,3,1,3,1,West
Herbert Jones,1630529,New Orleans Pelicans,HOME,35.72,4.0,11.0,0.36,1.0,4.5,0.25,4.0,4.0,1.0,2.0,3.5,5.5,2.5,3.0,2.0,0.5,0.5,4.5,3.0,13.0,-14.0,13.5,Playoffs,82,49,33,https://loodibee.com/wp-content/uploads/nba-new-orleans-pelicans-logo.png,Herbert Jones,1610612740,NOP,https://cdn.nba.com/headshots/nba/latest/1040x760/1630529.png,Herbert Jones,Forward,New Orleans Pelicans,4,0,4,0.0,192.0,109.6,133,0.797,35,18,79.0,34.0,71.0,176.0,15,15,2,15,15,4,15,1,11,14,3,1,3,1,West
Hunter Tyson,1641816,Denver Nuggets,AWAY,7.08,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-1.0,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Hunter Tyson,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1641816.png,Hunter Tyson,Forward,Denver Nuggets,12,7,5,0.583,576.0,110.9,391,0.757,77,51,176.0,129.0,172.0,600.0,6,5,11,4,6,6,5,5,7,8,11,9,12,11,West
Hunter Tyson,1641816,Denver Nuggets,HOME,3.28,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.25,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-1.5,0.0,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Hunter Tyson,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1641816.png,Hunter Tyson,Forward,Denver Nuggets,12,7,5,0.583,576.0,110.9,391,0.757,77,51,176.0,129.0,172.0,600.0,6,5,11,4,6,6,5,5,7,8,11,9,12,11,West
Isaac Okoro,1630171,Cleveland Cavaliers,AWAY,21.7,2.17,6.0,0.34,1.0,3.17,0.28,0.83,1.0,0.42,0.17,1.5,1.67,0.83,1.17,0.67,0.17,1.0,2.5,0.83,6.17,-6.83,4.33,Playoffs,82,48,34,https://loodibee.com/wp-content/uploads/cleveland-cavaliers-2010-2017.png,Isaac Okoro,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1630171.png,Isaac Okoro,Forward-Guard,Cleveland Cavaliers,12,5,7,0.417,576.0,111.1,373,0.699,80,55,153.0,158.0,152.0,478.0,6,8,13,9,6,8,7,9,5,7,10,11,10,10,East
Isaac Okoro,1630171,Cleveland Cavaliers,HOME,22.06,2.0,5.67,0.34,0.5,2.67,0.23,0.33,0.5,0.17,0.67,1.17,1.83,1.33,0.67,1.17,0.5,0.5,2.5,1.5,4.83,1.67,5.17,Playoffs,82,48,34,https://loodibee.com/wp-content/uploads/cleveland-cavaliers-2010-2017.png,Isaac Okoro,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1630171.png,Isaac Okoro,Forward-Guard,Cleveland Cavaliers,12,5,7,0.417,576.0,111.1,373,0.699,80,55,153.0,158.0,152.0,478.0,6,8,13,9,6,8,7,9,5,7,10,11,10,10,East
Isaiah Hartenstein,1628392,New York Knicks,AWAY,31.95,3.5,5.88,0.52,0.12,0.12,0.12,1.88,2.0,0.59,4.38,4.88,9.25,4.38,1.62,0.38,1.12,0.38,3.12,1.75,9.0,0.0,20.0,Playoffs,82,50,32,https://loodibee.com/wp-content/uploads/nba-new-york-knicks-logo.png,Isaiah Hartenstein,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png,Isaiah Hartenstein,Center-Forward,New York Knicks,13,7,6,0.538,629.0,120.6,382,0.694,74,70,196.0,165.0,168.0,608.0,5,5,12,6,5,15,6,11,8,5,12,13,11,12,East
Isaiah Hartenstein,1628392,New York Knicks,HOME,26.39,3.4,5.8,0.58,0.0,0.2,0.0,0.8,1.2,0.2,2.8,2.8,5.6,2.2,1.2,0.2,0.6,0.4,3.2,0.8,7.6,-14.2,12.2,Playoffs,82,50,32,https://loodibee.com/wp-content/uploads/nba-new-york-knicks-logo.png,Isaiah Hartenstein,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628392.png,Isaiah Hartenstein,Center-Forward,New York Knicks,13,7,6,0.538,629.0,120.6,382,0.694,74,70,196.0,165.0,168.0,608.0,5,5,12,6,5,15,6,11,8,5,12,13,11,12,East
Isaiah Jackson,1630543,Indiana Pacers,AWAY,10.8,1.43,2.86,0.36,0.0,0.0,0.0,0.71,0.86,0.36,1.57,1.57,3.14,0.14,0.29,0.29,0.57,0.14,1.29,1.0,3.57,-4.14,5.86,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Isaiah Jackson,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1630543.png,Isaiah Jackson,Forward,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Isaiah Jackson,1630543,Indiana Pacers,HOME,9.76,1.62,2.88,0.55,0.0,0.0,0.0,0.75,1.5,0.2,1.25,2.0,3.25,0.75,0.25,0.12,1.12,0.38,1.88,2.25,4.0,2.25,7.0,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Isaiah Jackson,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1630543.png,Isaiah Jackson,Forward,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Isaiah Joe,1630198,Oklahoma City Thunder,AWAY,14.82,1.25,5.5,0.21,1.0,5.0,0.16,0.0,0.0,0.0,0.5,1.75,2.25,0.25,0.5,0.25,0.0,0.25,1.25,0.5,3.5,1.0,1.5,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Isaiah Joe,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png,Isaiah Joe,Guard,Oklahoma City Thunder,10,6,4,0.6,480.0,104.5,328,0.683,78,62,115.0,160.0,102.0,412.0,8,7,2,2,8,2,8,13,6,6,9,12,9,9,West
Isaiah Joe,1630198,Oklahoma City Thunder,HOME,19.01,3.17,5.33,0.59,2.0,3.17,0.64,0.0,0.0,0.0,0.33,1.83,2.17,1.5,0.5,0.67,0.0,0.17,0.83,1.0,8.33,1.5,10.0,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Isaiah Joe,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1630198.png,Isaiah Joe,Guard,Oklahoma City Thunder,10,6,4,0.6,480.0,104.5,328,0.683,78,62,115.0,160.0,102.0,412.0,8,7,2,2,8,2,8,13,6,6,9,12,9,9,West
Isaiah Thomas,202738,Phoenix Suns,AWAY,3.62,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-3.0,Playoffs,82,49,33,https://loodibee.com/wp-content/uploads/nba-phoenix-suns-logo.png,Isaiah Thomas,1610612756,PHX,https://cdn.nba.com/headshots/nba/latest/1040x760/202738.png,Isaiah Thomas,Guard,Phoenix Suns,4,0,4,0.0,192.0,123.2,101,0.608,30,17,79.0,69.0,38.0,202.0,15,15,2,15,15,16,16,16,14,15,3,5,1,2,West
Ivica Zubac,1627826,LA Clippers,AWAY,29.4,7.0,10.0,0.72,0.0,0.0,0.0,1.67,2.0,0.83,1.67,4.33,6.0,1.33,1.33,1.0,0.67,1.0,4.0,2.67,15.67,-8.0,20.0,Playoffs,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,Ivica Zubac,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1627826.png,Ivica Zubac,Center,LA Clippers,6,2,4,0.333,288.0,115.9,185,0.683,37,19,108.0,83.0,93.0,260.0,10,10,2,10,12,10,11,12,10,12,8,7,6,5,West
Ivica Zubac,1627826,LA Clippers,HOME,34.52,7.0,13.33,0.52,0.0,0.0,0.0,2.67,4.67,0.41,4.33,8.33,12.67,0.67,1.33,0.67,0.33,0.67,3.0,5.0,16.67,5.33,21.33,Playoffs,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,Ivica Zubac,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/1627826.png,Ivica Zubac,Center,LA Clippers,6,2,4,0.333,288.0,115.9,185,0.683,37,19,108.0,83.0,93.0,260.0,10,10,2,10,12,10,11,12,10,12,8,7,6,5,West
Jaden Hardy,1630702,Dallas Mavericks,AWAY,6.58,1.5,3.6,0.24,0.8,1.6,0.28,0.0,0.1,0.0,0.2,0.4,0.6,0.8,0.4,0.1,0.0,0.4,0.6,0.3,3.8,-1.8,2.7,Playoffs,82,50,32,https://loodibee.com/wp-content/uploads/nba-dallas-mavericks-logo.png,Jaden Hardy,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630702.png,Jaden Hardy,Guard,Dallas Mavericks,22,13,9,0.591,1056.0,110.7,709,0.722,138,116,326.0,239.0,257.0,914.0,1,2,15,3,1,5,1,7,1,1,16,15,16,16,West
Jaden Hardy,1630702,Dallas Mavericks,HOME,7.01,1.56,3.56,0.31,0.33,1.22,0.09,1.22,1.56,0.42,0.0,1.0,1.0,1.0,0.33,0.22,0.0,0.0,0.78,1.0,4.67,-0.56,4.22,Playoffs,82,50,32,https://loodibee.com/wp-content/uploads/nba-dallas-mavericks-logo.png,Jaden Hardy,1610612742,DAL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630702.png,Jaden Hardy,Guard,Dallas Mavericks,22,13,9,0.591,1056.0,110.7,709,0.722,138,116,326.0,239.0,257.0,914.0,1,2,15,3,1,5,1,7,1,1,16,15,16,16,West
Jaden McDaniels,1630183,Minnesota Timberwolves,AWAY,29.94,5.25,9.0,0.58,2.25,4.0,0.35,0.75,1.5,0.25,0.75,1.75,2.5,1.5,1.25,1.25,0.75,0.75,4.5,1.75,13.5,-0.5,13.75,Playoffs,82,56,26,https://loodibee.com/wp-content/uploads/nba-minnesota-timberwolves-logo.png,Jaden McDaniels,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630183.png,Jaden McDaniels,Forward,Minnesota Timberwolves,16,9,7,0.563,768.0,110.9,509,0.762,116,73,251.0,153.0,175.0,704.0,4,3,13,5,4,7,4,3,3,4,14,10,13,13,West
Jaden McDaniels,1630183,Minnesota Timberwolves,HOME,34.77,4.25,8.67,0.45,1.25,3.33,0.31,2.0,2.42,0.49,2.08,2.17,4.25,1.0,1.0,0.75,1.25,0.42,3.0,2.0,11.75,5.75,13.17,Playoffs,82,56,26,https://loodibee.com/wp-content/uploads/nba-minnesota-timberwolves-logo.png,Jaden McDaniels,1610612750,MIN,https://cdn.nba.com/headshots/nba/latest/1040x760/1630183.png,Jaden McDaniels,Forward,Minnesota Timberwolves,16,9,7,0.563,768.0,110.9,509,0.762,116,73,251.0,153.0,175.0,704.0,4,3,13,5,4,7,4,3,3,4,14,10,13,13,West
Jaden Springer,1630531,Boston Celtics,HOME,5.51,0.5,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.25,0.5,0.0,0.25,0.0,0.25,0.5,1.0,1.0,1.5,Playoffs,82,64,18,https://loodibee.com/wp-content/uploads/nba-boston-celtics-logo.png,Jaden Springer,1610612738,BOS,https://cdn.nba.com/headshots/nba/latest/1040x760/1630531.png,Jaden Springer,Guard,Boston Celtics,19,16,3,0.842,917.0,108.2,634,0.762,119,102,255.0,181.0,187.0,904.0,2,1,1,1,2,3,2,2,2,2,15,14,14,15,East
Jae Crowder,203109,Milwaukee Bucks,AWAY,7.47,0.5,2.5,0.12,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.0,1.0,-3.0,0.5,Playoffs,82,49,33,https://loodibee.com/wp-content/uploads/nba-milwaukee-bucks-logo.png,Jae Crowder,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203109.png,Jae Crowder,Forward,Milwaukee Bucks,6,2,4,0.333,293.0,119.4,199,0.697,32,19,75.0,82.0,71.0,276.0,10,10,2,10,10,14,10,10,13,12,2,6,3,6,East
Jae Crowder,203109,Milwaukee Bucks,HOME,13.47,1.0,3.5,0.25,0.5,2.0,0.25,1.0,1.0,0.5,1.0,1.5,2.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,3.5,-9.5,4.5,Playoffs,82,49,33,https://loodibee.com/wp-content/uploads/nba-milwaukee-bucks-logo.png,Jae Crowder,1610612749,MIL,https://cdn.nba.com/headshots/nba/latest/1040x760/203109.png,Jae Crowder,Forward,Milwaukee Bucks,6,2,4,0.333,293.0,119.4,199,0.697,32,19,75.0,82.0,71.0,276.0,10,10,2,10,10,14,10,10,13,12,2,6,3,6,East
Jaime Jaquez Jr.,1631170,Miami Heat,AWAY,33.44,5.67,14.0,0.4,1.0,3.67,0.17,1.67,2.0,0.58,0.67,3.0,3.67,3.33,2.0,0.67,0.33,2.33,1.67,2.0,14.0,-6.67,11.33,Playoffs,82,46,36,https://loodibee.com/wp-content/uploads/nba-miami-heat-logo.png,Jaime Jaquez Jr.,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1631170.png,Jaime Jaquez Jr.,Guard,Miami Heat,5,1,4,0.2,240.0,117.7,153,0.727,23,7,81.0,59.0,44.0,204.0,13,13,2,13,13,12,14,6,16,16,5,2,2,3,East
Jaime Jaquez Jr.,1631170,Miami Heat,HOME,22.17,4.0,10.0,0.4,0.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,9.0,-3.0,8.0,Playoffs,82,46,36,https://loodibee.com/wp-content/uploads/nba-miami-heat-logo.png,Jaime Jaquez Jr.,1610612748,MIA,https://cdn.nba.com/headshots/nba/latest/1040x760/1631170.png,Jaime Jaquez Jr.,Guard,Miami Heat,5,1,4,0.2,240.0,117.7,153,0.727,23,7,81.0,59.0,44.0,204.0,13,13,2,13,13,12,14,6,16,16,5,2,2,3,East
Jalen Brunson,1628973,New York Knicks,AWAY,39.76,12.0,26.25,0.46,2.25,6.5,0.34,7.38,9.38,0.77,0.12,3.25,3.38,7.0,2.25,0.75,0.12,1.12,2.12,8.0,33.62,6.5,26.38,Playoffs,82,50,32,https://loodibee.com/wp-content/uploads/nba-new-york-knicks-logo.png,Jalen Brunson,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png,Jalen Brunson,Guard,New York Knicks,13,7,6,0.538,629.0,120.6,382,0.694,74,70,196.0,165.0,168.0,608.0,5,5,12,6,5,15,6,11,8,5,12,13,11,12,East
Jalen Brunson,1628973,New York Knicks,HOME,39.89,11.0,26.0,0.41,1.6,6.4,0.24,6.8,9.0,0.74,1.4,1.8,3.2,8.2,3.4,0.8,0.2,1.4,1.8,9.0,30.4,-8.0,22.2,Playoffs,82,50,32,https://loodibee.com/wp-content/uploads/nba-new-york-knicks-logo.png,Jalen Brunson,1610612752,NYK,https://cdn.nba.com/headshots/nba/latest/1040x760/1628973.png,Jalen Brunson,Guard,New York Knicks,13,7,6,0.538,629.0,120.6,382,0.694,74,70,196.0,165.0,168.0,608.0,5,5,12,6,5,15,6,11,8,5,12,13,11,12,East
Jalen Pickett,1629618,Denver Nuggets,AWAY,5.43,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jalen Pickett,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1629618.png,Jalen Pickett,Guard,Denver Nuggets,12,7,5,0.583,576.0,110.9,391,0.757,77,51,176.0,129.0,172.0,600.0,6,5,11,4,6,6,5,5,7,8,11,9,12,11,West
Jalen Pickett,1629618,Denver Nuggets,HOME,2.66,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-2.0,1.0,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jalen Pickett,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1629618.png,Jalen Pickett,Guard,Denver Nuggets,12,7,5,0.583,576.0,110.9,391,0.757,77,51,176.0,129.0,172.0,600.0,6,5,11,4,6,6,5,5,7,8,11,9,12,11,West
Jalen Smith,1630188,Indiana Pacers,AWAY,7.87,0.75,1.75,0.33,0.5,1.0,0.38,1.25,1.5,0.62,1.5,1.5,3.0,0.5,0.75,0.5,0.25,0.5,1.5,1.5,3.25,-6.0,5.5,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jalen Smith,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1630188.png,Jalen Smith,Forward-Center,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Jalen Smith,1630188,Indiana Pacers,HOME,3.6,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.33,0.67,0.0,0.33,0.0,0.0,0.0,0.67,0.33,0.0,-5.67,-0.67,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jalen Smith,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1630188.png,Jalen Smith,Forward-Center,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Jalen Suggs,1630591,Orlando Magic,AWAY,33.0,5.0,11.25,0.45,2.75,7.75,0.32,3.5,4.5,0.8,2.0,4.25,6.25,4.0,2.75,1.25,0.25,0.75,2.5,4.5,16.25,4.75,18.0,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-orlando-magic-logo.png,Jalen Suggs,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630591.png,Jalen Suggs,Guard,Orlando Magic,7,3,4,0.429,336.0,100.0,231,0.757,56,36,104.0,66.0,98.0,338.0,9,9,2,8,9,1,9,4,9,10,7,3,8,8,East
Jalen Suggs,1630591,Orlando Magic,HOME,33.37,4.33,12.33,0.39,1.0,5.67,0.18,3.0,4.0,0.81,1.0,2.67,3.67,2.33,3.0,1.33,0.67,0.33,2.67,3.0,12.67,2.33,8.67,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-orlando-magic-logo.png,Jalen Suggs,1610612753,ORL,https://cdn.nba.com/headshots/nba/latest/1040x760/1630591.png,Jalen Suggs,Guard,Orlando Magic,7,3,4,0.429,336.0,100.0,231,0.757,56,36,104.0,66.0,98.0,338.0,9,9,2,8,9,1,9,4,9,10,7,3,8,8,East
Jalen Williams,1631114,Oklahoma City Thunder,AWAY,38.04,7.25,16.25,0.45,1.25,3.75,0.27,2.0,2.25,0.45,1.25,6.75,8.0,4.5,2.0,2.75,0.25,1.5,2.25,3.0,17.75,6.5,22.0,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Jalen Williams,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png,Jalen Williams,Guard-Forward,Oklahoma City Thunder,10,6,4,0.6,480.0,104.5,328,0.683,78,62,115.0,160.0,102.0,412.0,8,7,2,2,8,2,8,13,6,6,9,12,9,9,West
Jalen Williams,1631114,Oklahoma City Thunder,HOME,37.5,7.67,15.83,0.49,1.67,4.0,0.42,2.33,3.0,0.64,1.33,4.67,6.0,6.0,1.83,1.0,0.67,1.17,2.0,3.83,19.33,6.67,22.33,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-oklahoma-city-thunder-logo.png,Jalen Williams,1610612760,OKC,https://cdn.nba.com/headshots/nba/latest/1040x760/1631114.png,Jalen Williams,Guard-Forward,Oklahoma City Thunder,10,6,4,0.6,480.0,104.5,328,0.683,78,62,115.0,160.0,102.0,412.0,8,7,2,2,8,2,8,13,6,6,9,12,9,9,West
Jamal Murray,1627750,Denver Nuggets,AWAY,38.64,8.43,19.86,0.42,2.43,6.57,0.32,2.29,2.43,0.69,0.57,2.29,2.86,5.71,2.57,0.71,0.14,0.71,2.29,3.14,21.57,-5.86,16.86,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jamal Murray,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,Jamal Murray,Guard,Denver Nuggets,12,7,5,0.583,576.0,110.9,391,0.757,77,51,176.0,129.0,172.0,600.0,6,5,11,4,6,6,5,5,7,8,11,9,12,11,West
Jamal Murray,1627750,Denver Nuggets,HOME,38.26,8.2,22.0,0.37,1.2,5.4,0.17,1.6,1.8,0.56,1.0,5.4,6.4,5.4,2.6,1.0,1.0,2.2,2.4,3.6,19.2,1.8,16.4,Playoffs,82,57,25,https://loodibee.com/wp-content/uploads/nba-denver-nuggets-logo-2018.png,Jamal Murray,1610612743,DEN,https://cdn.nba.com/headshots/nba/latest/1040x760/1627750.png,Jamal Murray,Guard,Denver Nuggets,12,7,5,0.583,576.0,110.9,391,0.757,77,51,176.0,129.0,172.0,600.0,6,5,11,4,6,6,5,5,7,8,11,9,12,11,West
James Harden,201935,LA Clippers,AWAY,38.95,7.0,14.0,0.47,3.33,6.67,0.52,3.0,3.33,0.89,1.0,3.0,4.0,6.33,3.67,1.0,0.67,1.33,2.33,4.33,20.33,-14.33,21.33,Playoffs,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,James Harden,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,James Harden,Guard,LA Clippers,6,2,4,0.333,288.0,115.9,185,0.683,37,19,108.0,83.0,93.0,260.0,10,10,2,10,12,10,11,12,10,12,8,7,6,5,West
James Harden,201935,LA Clippers,HOME,41.56,6.33,15.67,0.4,2.67,9.0,0.25,6.67,7.33,0.92,0.0,5.0,5.0,9.67,1.0,1.0,1.33,0.33,2.0,6.0,22.0,-1.67,28.0,Playoffs,82,51,31,https://loodibee.com/wp-content/uploads/nba-la-clippers-logo.png,James Harden,1610612746,LAC,https://cdn.nba.com/headshots/nba/latest/1040x760/201935.png,James Harden,Guard,LA Clippers,6,2,4,0.333,288.0,115.9,185,0.683,37,19,108.0,83.0,93.0,260.0,10,10,2,10,12,10,11,12,10,12,8,7,6,5,West
James Johnson,201949,Indiana Pacers,HOME,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,James Johnson,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/201949.png,James Johnson,Forward,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Jarace Walker,1641716,Indiana Pacers,AWAY,5.26,0.75,1.75,0.21,0.0,0.25,0.0,0.5,0.75,0.38,0.25,0.75,1.0,0.75,1.25,0.5,0.25,0.0,0.5,0.5,2.0,-1.75,2.0,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jarace Walker,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png,Jarace Walker,Forward,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Jarace Walker,1641716,Indiana Pacers,HOME,1.95,0.0,0.6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,-2.2,-0.6,Playoffs,82,47,35,https://loodibee.com/wp-content/uploads/nba-indiana-pacers-logo.png,Jarace Walker,1610612754,IND,https://cdn.nba.com/headshots/nba/latest/1040x760/1641716.png,Jarace Walker,Forward,Indiana Pacers,17,8,9,0.471,826.0,118.8,528,0.682,93,82,233.0,250.0,188.0,800.0,3,4,15,7,3,13,3,14,4,3,13,16,15,14,East
Jarrett Allen,1628386,Cleveland Cavaliers,AWAY,31.92,7.0,10.5,0.66,0.0,0.0,0.0,4.5,6.5,0.69,1.5,12.0,13.5,1.0,0.5,1.5,0.0,1.0,1.0,5.0,18.5,0.0,28.5,Playoffs,82,48,34,https://loodibee.com/wp-content/uploads/cleveland-cavaliers-2010-2017.png,Jarrett Allen,1610612739,CLE,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png,Jarrett Allen,Center,Cleveland Cavaliers,12,5,7,0.417,576.0,111.1,373,0.699,80,55,153.0,158.0,152.0,478.0,6,8,13,9,6,8,7,9,5,7,10,11,10,10,East
